title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source
Mapping the exposome–microbiota–host axis for prenatal origins of infant health,https://www.pnas.org/doi/abs/10.1073/pnas.2600701123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2600701123,Yankai Xia,,"Prenatal exposures influence infant health, yet the microbiota related mechanisms remain unclear. We profiled 776 maternal exposome variables and meconium microbiota in 1,689 mother–infant pairs, establishing a network linking maternal exposures, neonatal microbiota, and 10 infant outcomes. Using multiomics, pathway enrichment, and robust regression, we identified maternal anthropometrics and clinical indicators as key predictors of infant development, and specific metabolic and chemical exposures as major factors associated with microbiota composition. These microbial changes were associated with infant growth, eczema, and neurodevelopment. Notably, maternal metabolites (e.g., cholesterol) and environmental chemicals (e.g., triphenyl phosphate and perfluorobutane sulfonic acid) were associated with microbiota composition, particularly in Firmicutes, Proteobacteria, and Bacteroidetes. Our findings establish a prenatal exposome–microbiota–host axis, offering a scalable framework to understand early-life health determinants and guide preventive strategies.",crossref
Adapting the MasSpec Pen for noninvasive detection of oral cavity squamous cell carcinoma,https://www.pnas.org/doi/abs/10.1073/pnas.2603602123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2603602123,Livia S. Eberlin,,"Oral Cavity Squamous Cell Carcinoma (OCSCC) is a common and deadly form of head and neck cancer which disproportionately afflicts low- and middle-income communities. Since the majority of OCSCC lesions are visible within the oral cavity, visual exam-guided biopsy remains the standard method for detection. However, visual examination can be subjective, biopsy can be painful, and pathological evaluation can be time consuming. With the goal of developing an accessible and noninvasive platform for OCSCC detection, we adapted the MSPen technology as a modular system for direct molecular analysis of OCSCC in vivo. The modular MSPen (Mod-MSPen) system consists of a controller unit and a disposable handheld device that directly contacts tissues, performs gentle liquid extraction of molecules, and collects the sample in a vial for subsequent mass spectrometric analysis. We have used the Mod-MSPen to analyze OCSCC and normal oral tissues spanning various anatomical areas: tongue, buccal mucosa, gingiva, and floor of mouth. The molecular data obtained presented distinct trends in the abundances of metabolites such as glutamate, which was consistently observed in higher relative abundances in OCSCC tissues when compared to normal oral tissues. These trends were corroborated using mass spectrometry imaging, which revealed clear spatio-molecular differences in OCSCC and adjacent normal oral mucosa tissues. Statistical classifiers built from the data provided high performance for disease detection, with &gt;95% agreement with standard histopathology. To evaluate clinical suitability, we also deployed the Mod-MSPen for in vivo analysis of OCSCC and normal oral tissues alongside clinical procedures.",crossref
Bladder mucosal afferents detect UTI and aid pathogen clearance,https://www.pnas.org/doi/abs/10.1073/pnas.2604124123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2604124123,Luke Grundy,,"The bladder is innervated by a complex network of sensory neurons that detect and transmit mechanical and chemical signals to the central nervous system, regulating both urine storage and voiding, and mediating sensations of bladder fullness and pain. While stretch-sensitive afferents within the bladder wall are known to monitor bladder tension, the contribution of stretch-insensitive afferents that reside within the bladder mucosa to bladder sensation and function remains unclear. Here, we establish a mouse model of selective bladder mucosal afferent denervation using intravesical instillation of resiniferatoxin to define the functional roles of these fibers in health and disease. We assessed the impact of mucosal denervation on sensory nerve activity and bladder function in healthy mice and in a model of urinary tract infection (UTI) induced by acute bacterial challenge with uropathogenic
                    
                      Escherichia coli
                    
                    . We show that mucosa-innervating afferents do not influence bladder distension responses or voiding function under healthy conditions. In contrast, during UTI, these afferents become hypersensitive and serve as important drivers of infection-induced pelvic pain and urinary frequency, responses that contribute to bacterial clearance. Together, these findings identify bladder mucosal afferents as key sensors of pathogenic challenge and reveal a previously unrecognized mechanism that drives behavioral responses to reduce the burden and extent of UTI.",crossref
Highly flexible vertical electrolyte-gated metal oxide transistors for neuromorphic electronics,https://www.pnas.org/doi/abs/10.1073/pnas.2606103123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2606103123,Binghao Wang,,"Metal oxide-based electrolyte-gated transistors (EGTs) are attractive for low-power biosensors and neuromorphic systems, but their electrical characteristics has been constrained by a fundamental trade-off between channel downscaling and electrical double layer (EDL) capacitance, resulting in limited transconductance and metrics inferior to that of organic counterparts. Here, we report high-performance and ultraflexible indium gallium zinc oxide (IGZO) EGTs enabled by a vertical device architecture and a nanoscale channel length. We systematically examined how device geometries—including the IGZO-electrode contact area, IGZO thickness, and semiconductor-electrode interface—affect the electrical properties and EDL capacitance, thereby revealing how the vertical structure decouples the channel length from the EDL formation area. Optimized vertical EGTs (vEGTs) exhibit a transconductance of up to 22.5 mS, an on/off current ratio of ~10
                    5
                    , ultralow operating voltages below 0.5 V, and pronounced ultraflexibility, maintaining stable performance when bent to a radius of 0.3 mm. Furthermore, vEGTs were integrated into inverter, NOR, and NAND logic circuits operating at voltages as low as 0.1 V. Finally, we demonstrate a closed-loop neuromorphic system in which the slow attenuation of the paired-pulse facilitation index enables adaptive and wireless control of a wearable display in response to a skin-interfaced sensor.",crossref
Identification of novel functional sites in the Cav1.3 calcium channel α1-subunit using evolutionary modeling,https://www.pnas.org/doi/abs/10.1073/pnas.2602636123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2602636123,Klaus R. Liedl,,"Voltage-gated calcium channels (VGCCs) regulate differentiation, function, and survival of excitable cells, and pathogenic variants cause diverse disorders. Most known disease-associated VGCC mutations affect well-characterized regions controlling voltage-dependent gating and channel kinetics, while many residues remain functionally unannotated. We developed an evolutionary model to predict the pathogenic potential of residues in the pore-forming Ca
                    v
                    1.3 subunit, previously validated with de novo gain-of-function variants linked to neurodevelopmental diseases. Here we show that the model recapitulates established functional regions and prospectively identifies functional sites at single–amino acid resolution. Electrophysiological analyses of five predicted variants across multiple channel domains confirmed functional alterations. The approach also captures loss-of-function variants typically pathogenic only in the homozygous state, establishing a predictive framework for identifying and functionally characterizing pathogenic variants in Ca
                    v
                    1.3 and related ion channels.",crossref
The EV-A71 RNA-binding protein Matrin 3 facilitates viral replication by stabilizing viral RNA via ZDHHC20-mediated palmitoylation,https://www.pnas.org/doi/abs/10.1073/pnas.2608455123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2608455123,Jianwei Wang,,"Enterovirus 71 (EV-A71) is a major causative agent of severe hand, foot, and mouth disease (HFMD) in young children. However, the molecular interplay between EV-A71 and host factors, particularly how these interactions govern viral replication, remains incompletely understood. To systematically identify host factors involved in EV-A71 infection, we performed comprehensive identification of RNA-binding proteins (RBPs) by mass spectrometry (ChIRP-MS) during viral infection and identified 374 host proteins associated with the EV-A71 genomic RNA. Integrative analysis of existing datasets further revealed a broader association between Matrin 3 (MATR3) and enteroviruses, which we functionally validated through gain- and loss-of-function assays, demonstrating that MATR3 acts as a proviral factor essential for efficient EV-A71 replication. Mechanistically, we show that MATR3 specifically binds to the 3′ untranslated region (3′UTR) of EV-A71 RNA via its second RNA recognition motif (RRM2). This interaction promotes RNA-dependent condensate formation of MATR3, thereby enhancing viral RNA stability. Furthermore, MATR3 recruits the host palmitoyltransferase ZDHHC20 to the viral ribonucleoprotein complex, facilitating MATR3 palmitoylation. This posttranslational modification promotes the assembly of a stable ribonucleoprotein complex that cooperatively stabilizes the viral genome and supports efficient replication. Together, this study delineates a mechanistic pathway by which EV-A71 co-opts MATR3 through condensate formation and palmitoylation to stabilize its genomic RNA and promote viral replication, and provides a comprehensive profiling dataset of host proteins associated with EV-A71 RNA.",crossref
Controls on glacial erosion rates revealed by cosmogenic nuclide measurements in southeastern Alaska,https://www.pnas.org/doi/abs/10.1073/pnas.2608894123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2608894123,Marc W. Caffee,,"Glaciers play an important role in shaping landscapes because of efficient bedrock erosion at their base. Understanding the contribution of glacial erosion to landscape evolution and the associated feedbacks between climate, erosion, and tectonics requires identifying the factors controlling glacial erosion. However, measuring glacial erosion rates is difficult due to the multifaceted combination of erosional processes occurring in glacial environments. Empirical validation of proposed controls on glacial erosion rates usually rely on indirect measurements of basin-wide sediment yields, which may include remobilized sediment and nonglacial sources of erosion that can obscure the contribution of glacial erosion. Here, we investigate glacial erosion using an alternative proxy: measurements of cosmogenic nuclides in bedrock samples (
                    n
                    = 28) at a glacier in southeastern Alaska. We leverage the spatial arrangement of paired in situ
                    14
                    C-
                    10
                    Be measurements in bedrock to simultaneously determine the Holocene history of glacial cover and bedrock erosion rates. Measurements of erosion from a glacial landform suggest that quarrying rates are locally five times greater than abrasion rates. The observed spatial variability in abrasion rates (0.01 to 0.44 mm/y) supported by numerical ice-flow model results suggests that glacial erosion depends on a combination of sliding velocity and basal shear stress (“basal power”). Millennial-scale cosmogenic nuclide-derived erosion rates are an order of magnitude lower than sediment-derived erosion rates, which may suggest that sediment-derived values of bedrock erosion are overestimated due to timescale biases and/or contributions from nonglacial sources of sediment.",crossref
Circumventing thermodynamic limitations in converting carbon dioxide into carbon nanotubes via tandem catalysis,https://www.pnas.org/doi/abs/10.1073/pnas.2610399123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2610399123,Jingguang G. Chen,,"Carbon nanotubes (CNTs) are important materials for electronics and structural composites, but their production still relies on hydrocarbon-based chemical vapor deposition, an energy-intensive and fossil-dependent process, limited by rapid catalyst deactivation. Using CO
                    2
                    as a carbon feedstock offers a sustainable route for CNT synthesis, yet direct CO
                    2
                    conversion to CNTs is thermodynamically unfavorable and existing CO
                    2
                    -to-carbon pathways mainly yield amorphous or weakly graphitized solids. Here, we demonstrate a tandem electrochemical–thermochemical (EC-TC) strategy that overcomes these limitations. CO
                    2
                    is first electrochemically reduced to a tunable mixture of C
                    2
                    H
                    4
                    and CO, which is directly fed into a thermochemical reactor and converted into CNTs with controllable morphology and high CNT-to-metal mass ratios (~200) over NiFe catalysts at 750 °C. In situ synchrotron-based characterization and density functional theory calculations reveal that CO dissociation and C
                    2
                    H
                    4
                    decomposition on NiFe alloys cooperatively promote CNT nucleation and sustained growth. This EC-TC strategy establishes a modular route for converting CO
                    2
                    into value-added carbon nanomaterials.",crossref
UV photodamage pathways and the evolutionary selection of thymine over uracil in early genetic systems,https://www.pnas.org/doi/abs/10.1073/pnas.2615278123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2615278123,Peter M. Rentzepis,,"The evolutionary selection of thymine over uracil in DNA presents a paradox from a photostability perspective, since thymine is found to be more susceptible to photodamage from the intense UV radiation present on the early Earth. This study addresses this paradox by providing a comparative spectroscopic analysis of thymine and uracil under controlled 265 nm UV irradiation. To that effect, we used steady-state absorption, fluorescence, and Raman spectroscopy to quantify and compare the photochemical behavior and damage kinetics of the two nucleobases. Our results show that thymine is inherently more photoreactive than uracil, exhibiting a faster overall rate of photodamage, a broader absorption band that increases spectral overlap with the primordial UVC spectrum, and a redshifted absorption maximum located in a spectral region where solar intensity was substantially higher. However, kinetic analysis of lesion pathways reveals that thymine forms irreversible (6-4) photoproducts at a significantly lower rate than uracil, instead directing UV-induced damage primarily toward the reversible cyclobutane pyrimidine dimer pathway. These findings support the hypothesis that canonical nucleobases were evolutionarily optimized not to minimize photodamage but to localize damage within the bases and direct lesion formation toward reversible pathways amenable to nonenzymatic self-repair.",crossref
Palmitoylation of TK1 exacerbates osteoarthritis by promoting JNK-mediated metabolic reprogramming,https://www.pnas.org/doi/abs/10.1073/pnas.2602136123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2602136123,Zeyu Huang,,"Osteoarthritis (OA) lacks approved disease-modifying therapies. Here, by integrating quantitative proteomics with reanalysis of public single-cell RNA sequencing data from human articular cartilage, we identify thymidine kinase 1 (TK1) as a pathogenic regulator linking inflammatory stress to metabolic rewiring and matrix breakdown. TK1 is markedly upregulated in OA chondrocytes. Mechanistically, IL-1β enhances S-palmitoylation of TK1 at Cys153, which promotes USP9X-dependent deubiquitination and prevents proteasomal degradation, leading to TK1 accumulation. Stabilized TK1 acts as a scaffold to potentiate JNK signaling, increase PRMT1 and PFKFB3 expression, drive excessive glycolysis, and accelerate extracellular matrix catabolism. Conversely, the depalmitoylase PPT1 destabilizes TK1 and restrains glycolytic activation. Based on this mechanism, we developed a cell-penetrating interfering peptide, Depalm-WT, which disrupts the TK1–JNK interaction, promotes TK1 depalmitoylation and degradation, and suppresses downstream catabolic responses. In preclinical OA models, Depalm-WT attenuated cartilage degeneration and disease progression. These findings define a palmitoylation-stabilized TK1–JNK–glycolysis axis in OA and support targeted TK1 destabilization as a potential therapeutic strategy.",crossref
Reticulated adaptive radiation and phylogenomic diversity loss in the Hawaiian honeycreepers,https://www.pnas.org/doi/abs/10.1073/pnas.2536533123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2536533123,Robert C. Fleischer,,"The Hawaiian honeycreepers, one of the world’s most iconic adaptive radiations, are facing a human-mediated extinction crisis. More than 60 Hawaiian honeycreepers (Fringillidae: Carduelinae: Drepanidini) evolved from a single rosefinch-like ancestor that colonized the Hawaiian Islands. Only 17 Hawaiian honeycreeper taxa are known to be extant, of which only the common ‘amakihi (
                    Chlorodrepanis virens
                    ) and ‘apapane (
                    Himatione sanguinea
                    ) are classified as “Least Concern.” Using mitogenome, whole-genome, and hybridization-capture data, we present a comprehensive phylogeny of the historically known Hawaiian honeycreeper radiation. We also place two taxa known only from paleontological specimens (
                    Vangulifer neophasis
                    and
                    cf. Xestospiza conica
                    ) in their phylogenomic context. We demonstrate that most Hawaiian honeycreeper lineages diversified in a “Big Bang” of adaptive radiation correlating with the formation of O‘ahu and that interspecies introgression likely played a role in this process. Using whole-genome data, we confirm putative interspecies admixture [N. A. S. Przelomska
                    et al.
                    ,
                    Biol. Lett.
                    21
                    , 20250265 (2025)] between the ‘ō‘ū (
                    Psittirostra psittacea
                    ) and Lāna‘i hookbill (
                    Dysmorodrepanis munroi
                    ) and document ongoing gene flow across the ‘amakihi species complex. Furthermore, we reject the synonymization of
                    Vestiaria
                    (‘i‘iwi) and
                    Drepanis
                    (Hawai‘i and black mamo). Instead, the mamo species form an extinct clade with no close extant relatives, demonstrating a greater loss of phylogenomic diversity than previously understood.",crossref
Antibiotic tolerance coupled with limited benefit from drainage: Clinical challenges in Klebsiella pneumoniae liver abscess,https://www.pnas.org/doi/abs/10.1073/pnas.2606316123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2606316123,Zhihui Chang,,,
Co-phase separation of KRI1 and NPM1 sustains nucleolar integrity and ribosome biogenesis to fuel liver cancer progression,https://www.pnas.org/doi/abs/10.1073/pnas.2535921123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2535921123,Weihong Wen,,"Liver cancer is the fourth leading cause of global cancer mortality, with hepatocellular carcinoma (HCC) accounting for most primary liver cancers. The nucleolus, as the primary site of ribosome biogenesis, plays a crucial role in HCC development. Here, we report that the nucleolar protein KRR1 interacting protein (KRI1) is aberrantly overexpressed in HCC tissues and interacts with nucleophosmin 1 (NPM1) via phase separation to maintain nucleolar structure and ribosome biogenesis. Downregulation of KRI1 significantly impairs HCC cell proliferation and increases apoptosis, accompanied by disrupted nucleolar structure and ribosome biogenesis. Moreover, we show that KRI1 phase separation is enhanced by the phosphorylation of three serine residues (S94, S95, and S97) in its N-terminal intrinsically disordered region, and pyruvate kinase M2 (PKM2) is identified as the key kinase. PKM2 inhibitor shikonin markedly attenuates KRI1 phase separation and its interaction with NPM1, disrupts nucleolar structure and ribosome biogenesis, thereby inhibiting HCC progression. This study uncovers the crucial role of KRI1 in HCC progression and provides theoretical and experimental evidence for the development of nucleolar protein-targeted therapeutic strategies for HCC treatment.",crossref
The dynamic and heterogeneous structure of the non-canonical inflammasome,https://www.pnas.org/doi/abs/10.1073/pnas.2613431123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2613431123,Lewis E. Kay,,"Inflammasomes are high-molecular-weight complexes that play integral roles in the innate immune system, triggering an inflammatory cascade to protect against cellular stresses such as pathogenic bacteria. Both canonical and non-canonical inflammasomes have been described in the literature and detailed structural studies of many components of the more complex and larger canonical versions have been reported. In contrast, corresponding structures of the non-canonical inflammasome have not emerged even though it consists of only two components: lipopolysaccharide (LPS) from Gram-negative bacteria and one of caspase-4 or caspase-5 in humans or caspase-11 in mice. Here, we determine the stoichiometry of the non-canonical inflammasome showing that it is heterogeneous, comprised of three major complexes with different numbers of LPS and caspase molecules. NMR spectroscopy studies of the N-terminal caspase activation and recruitment domain (CARD) of caspase-11, which binds LPS, establish that it is largely unstructured in the absence of lipid, with pervasive dynamics on the µs-ms timescale. Formation of this complex increases the α-helical content of the CARD, but the dynamics persist, multiple conformers are formed, and tertiary contacts are transient. The NMR results presented establish that the protease domain of caspase-11 is monomeric in isolation. As proteolysis is linked with dimerization, the protease domains are inactive in this state, but upon formation of the non-canonical inflammasome, dimerization occurs, priming the complex for rapid processing of substrates. Our study highlights the utility of NMR for studies of heterogeneous systems that are recalcitrant to crystallographic or cryo-EM analyses.",crossref
Deep learning maps local brain aging in relation to cognition across human adulthood,https://www.pnas.org/doi/abs/10.1073/pnas.2532233123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2532233123,the Alzheimer’s Disease Neuroimaging Initiative,,"Brain aging, the strongest risk factor for Alzheimer’s disease (AD), varies across cortical regions. Global brain age (GBA), an imaging-derived measure of neuroanatomic decline, reduces structural aging to a single summary value. This can potentially obscure regional patterns of cognitive vulnerability preceding AD. This study introduces a deep-learning architecture trained on the
                    
                      
                        
                          T
                          1
                        
                      
                    
                    -weighted MRIs of 14,748 cognitively normal (CN) participants from multiple sites to estimate local brain age (LBA) at voxel level. By mapping spatial variations in brain aging, the model reveals relatively advanced aging in frontal and temporal lobes compared to parietal and occipital regions. Beyond aging in CN aging adults (
                    
                      
                        
                          N
                          =
                          1
                          ,
                          102
                        
                      
                    
                    ), findings reveal a pattern of progressively advanced frontotemporal aging as a function of neurodegeneration stage, ranging from mild cognitive impairment (MCI,
                    
                      
                        
                          N
                          =
                          354
                        
                      
                    
                    ) to AD (
                    
                      
                        
                          N
                          =
                          529
                        
                      
                    
                    ). Compared to CN adults, key cortical and subcortical structures known to manifest early AD pathology exhibit significantly older LBAs in both early MCI and AD (
                    
                      
                        
                          P
                          &lt;
                          0.05
                        
                      
                    
                    ). Deviations from normative regional aging are significantly associated with cognitive performance supported by neural processes linked to those regions (
                    
                      
                        
                          P
                          &lt;
                          0.05
                        
                      
                    
                    ), thereby relating anatomic aging to functional outcomes. By quantifying regional variations in brain aging, this framework extends GBA models to provide anatomically interpretable measures that can improve characterization of typical and pathological aging.",crossref
"Correction to Supporting Information for Huang et al., Stochastic game dynamics under demographic fluctuations",https://www.pnas.org/doi/abs/10.1073/pnas.2623195123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2623195123,,,,
"Correction for Gardner et al., Competing models of hominin body size evolution",https://www.pnas.org/doi/abs/10.1073/pnas.2625195123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2625195123,,,,
"Retraction for Khan et al., Macrophage TBK1 signaling drives the development and outgrowth of breast cancer brain metastasis",https://www.pnas.org/doi/abs/10.1073/pnas.2625886123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2625886123,,,,
Contrastive learning unites sequence and structure in a global representation of protein space,https://www.pnas.org/doi/abs/10.1073/pnas.2532702123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2532702123,Rachel Kolodny,,"Establishing a coherent mapping of the relationships among all known proteins is crucial for elucidating processes of protein emergence and evolution. Yet the capacity to fully capture relationships of protein similarity is complicated by the nonstraightforward interplay between sequence and structure; indeed, proteins with unrelated sequences can adopt similar structures, and, conversely, proteins with similar or identical sequences can manifest radically different structures. Here, we introduce Contrastive Learning Sequence–Structure (CLSS), a contrastive protein language model (PLM) trained to coembed sequence and structure information in a self-supervised manner, facilitating a holistic representation of protein relatedness. CLSS represents the structures and sequences of full domains and domain subsequences as vectors in the same high-dimensional latent space. We show that this approach yields meaningful shared representations, which recapitulate the extensive structure- and sequence-based knowledge encoded in human-curated hierarchical protein classification systems (ECOD and CATH). Moreover, the representations generated by CLSS outperform those generated by alternative state-of-the-art PLMs in downstream classification tasks. Notably, we show that even the far larger space of domain subsequences is successfully coembedded, establishing a PLM tailored to these evolutionarily meaningful objects. CLSS embeddings produce informative representations of the protein universe without further downstream processing, as we demonstrate by analyzing preferential associations between protein architectures and ligand types across protein space.",crossref
"Correction for Mileo et al., Multistep electron tunneling through tryptophans in the KatG bifunctional peroxidase monitored by a nonperturbing spin probe",https://www.pnas.org/doi/abs/10.1073/pnas.2625497123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2625497123,,,,
"Correction for Singh et al., Controlled generation of 3D vortices in driven atomic Josephson junctions",https://www.pnas.org/doi/abs/10.1073/pnas.2625656123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2625656123,,,,
The macromolecular native thick filament reveals pathogenic interfaces for hypertrophic cardiomyopathy,https://www.pnas.org/doi/abs/10.1073/pnas.2621061123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2621061123,Megan J. Puckelwartz,,,
"Correction for You et al., p53-dependent inhibition of FKHRL1 in response to DNA damage through protein kinase SGK1",https://www.pnas.org/doi/abs/10.1073/pnas.2625466123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2625466123,,,,
"One fungus, two trades: Metabolic breadth couples the ability to kill insects to plant symbiosis",https://www.pnas.org/doi/abs/10.1073/pnas.2621880123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2621880123,Michael J. Bidochka,,,
Reply to Gong et al.: Antibiotic tolerance coupled with limited benefit from drainage: Clinical challenges in Klebsiella pneumoniae liver abscess,https://www.pnas.org/doi/abs/10.1073/pnas.2615420123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2615420123,Sarah E. Rowe,,,
How small can a cell be?,https://www.pnas.org/doi/abs/10.1073/pnas.2619024123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2619024123,Jan M. Skotheim,,,
Cell surface ADGRG1 and CD86 expression identifies antitumor CD4+ T cells in human cancer,https://www.pnas.org/doi/abs/10.1073/pnas.2517883123?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,,Proceedings of the National Academy of Sciences: Keyword search for query,2026-08-03 07:00:00+00:00,10.1073/pnas.2517883123,Frank J. Lowery,,"Adoptive cell transfer of tumor infiltrating CD4
                    +
                    T cells or T cells genetically modified to express antitumor CD4
                    +
                    T cell receptors (TCRs) has shown clinical efficacy in patients with advanced solid tumors. We previously defined unique transcriptomic states of antitumor, neoantigen-specific CD8
                    +
                    and CD4
                    +
                    tumor infiltrating lymphocytes (TIL) in human cancer. However, optimal cell surface protein markers that identify and would enable viable cell isolation and selective enrichment of antitumor CD4
                    +
                    T cells have yet to be identified. Here, we define transcriptomic and corresponding cell surface protein profiles of antitumor CD4
                    +
                    TIL within metastatic colorectal tumors using high dimensional single cell transcriptomic and proteomic analysis. Comprehensive analysis of 45 antitumor CD4
                    +
                    TCR clonotypes demonstrated uniquely high cell surface protein expression of ADGRG1, CD86, and CD57. In all samples containing tumor neoantigen-reactive CD4
                    +
                    TIL clonotypes, ADGRG1- and CD86-based cell surface enrichment of known reactive TCR clonotypes were 11-fold and 9-fold higher than bulk CD4
                    +
                    TIL, respectively. ADGRG1- and CD86-based cell surface enrichment identified &gt;60 validated antitumor CD4
                    +
                    TCR-clonotypes including tumor organoid-reactive TCRs, as well as neoantigen-specific TCRs targeting private tumor mutations and cancer driver mutations. While both ADGRG1 and CD86 enriched CD4
                    +
                    TIL displayed an exhausted neoantigen-specific gene expression signature, CD86 also enriched for cytotoxic CD4
                    +
                    TIL phenotypes. CD4
                    +
                    TIL isolated based on ADGRG1 expression and expanded in vitro also demonstrated neoantigen reactivity in two samples. Thus, ADGRG1 and CD86 appear to be effective protein markers for isolating human tumor-specific CD4
                    +
                    TCR clonotypes and studying antitumor CD4
                    +
                    TIL.",crossref
